All Incident Codes,Age Category
010000,2
000000000001010001,2
000101,2
110100000000010100010000010100000101,1
000000,2
110100,0
010000,2
010100010000,2
110100,0
110100000100,1
110000010100010001,1
000000,2
000100,2
110000000000000000000100000001,1
000000000000000100000100,2
000100000100,2
000100000100000101,2
010000010000010100000000010001,2
000100000000,2
000010,2
000000,2
010000,2
100000000100000100010100,1
000000,2
000000,2
000100010000010000010100,2
000000,2
010000,2
010000000000010000,2
000100,2
010000010100,2
000000,2
010000,2
010100010100010010,2
000001011000,2
000000,2
000000,2
000000,2
110000100000,0
000000010000,2
010000000100000100000100010101000101,2
010000,2
101100001000,1
110000110000100000010001,1
100000110000100100,0
100000,0
110000,0
010100,2
010000,2
100000100100100100100000,0
100000110000,0
010100,2
000000010000000000000000010100,2
100000110100100000100001,0
010100000000010100010100,2
010000,2
010000,2
010000,2
000000,2
010000,2
100000100000,0
010100010000010000,2
000000010001010000000000010000010000,2
010000,2
010000000000010000010001010100010100010001,2
010001,2
010000,2
010100,2
000000010000000100000001,2
010000000000010001,2
000000,2
000100,2
010000010000000010,2
000000010100000100000100000000000000010001000101,2
010000010100,2
010100000000000100,2
010000,2
000000010000,2
000100,2
000100,2
010000,2
000000000100010100010101,2
010100010100,2
010000,2
100100010101,1
010000000100000000000100010101,2
000000,2
010000,2
010000,2
010100010100010100010100010100010100010000000000010100,2
010000,2
010100,2
000000000100,2
010100,2
010100,2
010100010000010100,2
010010,2
110000110100,0
000000,2
010100,2
010010,2
010100010000,2
000100,2
000000,2
000100,2
010100,2
000000,2
000100000100000100000000,2
010100,2
000100000000010100010100,2
000100000100010100000100,2
010010,2
010100010000,2
011000010000,2
010100010100010100010100010100010101010101,2
000000010100010000010000010000,2
000000,2
000000,2
010000,2
000000010000000100,2
000100000101,2
010000000000000000000100,2
000000010001,2
010100010100000100000100,2
000000,2
000000000000,2
000010,2
010100010000,2
011000,2
010000,2
000000,2
000100,2
110000,0
000100010000010100010000010100011100,2
000000010000000000,2
010100,2
010100010000,2
001100000000011100001100,2
101100,0
010100,2
010000,2
010100,2
000000000000000100000100010000,2
000000,2
010000010000010100010100010001,2
010100000001,2
010100000000010100,2
000000,2
000000000000000101,2
110100,0
010100010100010000010100010100010100010000000000010001010001,2
000100000100010000000100,2
000000000100010000000100,2
010100010000010001,2
000000000100000000000000001100000100,2
000000,2
010010,2
010010,2
100000,0
000100010000010100010000,2
010010,2
000000000000010100010100010001,2
000000000000,2
100000110000010000010000000000000001,1
010100000100010100,2
010000,2
010000010000,2
000100010100010100000100000100000100011101,2
010100010000,2
010000010000010000010000,2
010000010000010000,2
010100,2
010000010100010000010100000000010001,2
000000000000,2
010000,2
010100010100010011,2
010100,2
110000,0
000100,2
010100010100010101010100,2
010100010000000000010000010000010100010000010000010001,2
100000,0
000000,2
110100010100,1
100000100000,0
010100,2
110000110100100100110100010100,1
010100010000000000,2
010100,2
010100,2
110100,0
010000,2
010000010100010000010101010101,2
010000,2
110000,0
010000,2
000100010000010001,2
010000000000,2
010000,2
100100,0
000100000100,2
010000010011,2
000000,2
000000,2
010000010000000100010001,2
010010,2
010100010100000000000000000000010000000000,2
110000010000010001010101,1
000100,2
010000,2
000000010000010001,2
000000010000000100,2
010100010001010101010001,2
010100010101,2
010000,2
110000,0
010000,2
000100000100000100001100,2
010010,2
010100010100010100000100000100000000010001,2
110100,0
100100110000,0
000100,2
000100,2
010100,2
000000000100,2
010000000100,2
000000,2
010010,2
010100010000010100,2
000100000000000100,2
010101010100,2
000100,2
010000,2
000100000101,2
001100011001,2
010100010100010101,2
010100,2
010000,2
010100,2
010000,2
010100010100010000,2
010100,2
000100000100000100000100000000000000,2
010100,2
110100000000,1
010000,2
010100,2
010100,2
000000000100010000010100000100000001000000,2
010100010100,2
010100,2
000100000100000100010000,2
010000,2
000100000100010000,2
010000010001010000010000,2
000000,2
000000,2
001100,2
000100,2
000100,2
010000,2
010100,2
010000000100,2
000000,2
000010,2
000000010000,2
010000,2
010010,2
010100,2
000100010000010100010000000100,2
010100,2
000000,2
001000,2
000100,2
010100010100,2
110100110000110100110000100000,0
000000,2
000000,2
000000000000000100010100010100010101,2
010000010000000000011000010000010100010100,2
000100,2
010100010000000000,2
010100,2
000000000000,2
000101000100010101000100010000010000010100010000010101010001010101,2
010000,2
010100,2
100100,0
010000010000010000,2
010000010100,2
000000010000000100000100000100000001000000000001,2
110000110101100100110000100000110100110011,0
110010,0
110000110000,0
110010110000100100,0
010100010100010000010100000000,2
000000,2
010100010000010000,2
010000010000010000,2
010000,2
000000,2
010100000100,2
000100,2
001000001100,2
010100010000,2
010100010000010000,2
000100000100000000,2
010000,2
010000010100,2
010000,2
100100100100010100000100000100010101,1
000000,2
010100010100010000010100,2
010000,2
000000010000010000010100,2
000010,2
110010,0
010000001000000000,2
000100,2
000100,2
010100010100010100010100010000010001,2
010010,2
010100,2
010001,2
000100,2
010000010010,2
000000000000000000,2
010000010100000000000000000000000000000000000000010100010000000000000000000001010101010101010101010101,2
010100010100010000010000,2
010100010000000100,2
100000,0
000000000000010011,2
000000010000,2
010000000100,2
000100,2
010100000000000000000100010100010000,2
010100,2
010000,2
010000000000,2
001100,2
010100010101,2
010100010100000000,2
000100000000000000000000,2
000000,2
010100,2
000000,2
010100,2
000100010100010000000101000101000101,2
000100,2
010100,2
010100000100000000,2
000000010100000100,2
000000,2
000000,2
010100010001010001,2
000100,2
001000000000000100,2
010100,2
010100,2
010100010100010000010000000100010001010001,2
010100010000010000,2
010000010100010100,2
000000,2
010100010000010100,2
010100,2
010000,2
000100000100,2
010100010000,2
000100010100000100010100010100000100,2
010000,2
000100000100000100000000,2
010000010000010100010100,2
010000,2
010000,2
010001,2
110000000000,1
010100000000010000010100,2
010000010100010000010010,2
010100010100,2
010000,2
010010,2
010100010000,2
000000,2
010000000000000000,2
000000,2
000000000000010000,2
010000,2
101000110000000100010000010001,1
010000010000010100,2
010000,2
010100,2
010000010000,2
010100,2
010100010000010000,2
000000010000,2
010010,2
000000,2
010100010000010100010000010100000100,2
010100010100010100010101010100000100010101010001010101010101010101,2
000000010001000001,2
000000010011,2
010100010100010100010100010100000100010100010100010100010100010101010101010101,2
000000,2
010100,2
010100,2
000000000100000000000100000100010000000100000100,2
010100000100000000,2
000000,2
010000010000,2
000100000100010100,2
000100010100000001010100000000,2
100000,0
010000,2
101000101000110000,0
000000000100000100001100010000,2
010000,2
010010,2
110100,0
000000000100010100010000000100000100000000000000000000010001,2
000000010100010100000000010100000100,2
010000,2
010100010100010100000000000101000001,2
010000001100,2
010100,2
010100010000010100010000010100010000010001,2
110000,0
110000,0
010000,2
010100,2
010100,2
010100,2
000000,2
000000010000000100000100010000000000,2
110000110000110000110001010101,1
100000110100110100110000110000000001000101000001000101010001,1
000000,2
110000,0
010000010000010100000000000001000001,2
110001110000110100,0
010100,2
000100011000,2
000000000001,2
010100010100010100010100,2
010100010000000000010000000001,2
110000,0
110100110100000000,1
010100000100010100010100010000000101,2
010000010000010000010001,2
010000000000010000010000010101,2
010000001010,2
010000,2
010000010000,2
010100,2
010000000001,2
110000,0
010100,2
000100,2
010000000000010000010001,2
010101010001,2
010100,2
000100010000000000,2
010100010100,2
100000100000110000100100010000000001000001,1
010000,2
010000,2
100100,0
010000010000,2
010000010100010001010000010100,2
010100010100010100010100010000010000000010,2
010100000000,2
000000,2
000000,2
110000100000110001110000110000010101,1
100010000000010000000100,1
110000110100,0
010100,2
000100010000000000010100,2
000100,2
110000,0
001010,2
010000,2
010100010000010000010100010000010100000100,2
010000010001,2
010000010000010001010001,2
000100000100,2
100100000000000001,1
010010,2
000100,2
010100000100000100000100000100000100000100,2
010010,2
000100,2
110100000100010001,1
000100000101,2
010000010000010100000000,2
010000000100010100000100,2
010100,2
010100010000,2
010100010000,2
010100010100,2
010000,2
010100010100010100010100010100010100010000010000010000000101010001010101,2
000000010100010000,2
000000,2
010000,2
000100,2
000100000100,2
010000010000000100010100000100,2
010100000000010000010000010010010001,2
000000,2
010000010100010100010100010011010011,2
010100010100,2
000000,2
000000010100,2
010100010100010100000001000001,2
010000000100,2
110100110010110010000100010001000101000101,1
100000110100010000,1
010100010101000000000001,2
110000010000,1
010000000000,2
000000,2
010000,2
010000010001,2
010100010000000100,2
010000,2
010100000100000100010100010000010000000001,2
010000,2
010100010100010100010000010100,2
010000,2
010000010000,2
110000110000000000000000000100,1
010000000000,2
010100,2
010000000100,2
000000010000000001010001010101,2
010000010000,2
010000,2
000000,2
110000010000010000010000010001,1
110000,0
010000000000010000010100010100000001,2
000000,2
010100010100010100010100010100010100010101,2
010100,2
011100000000000000011000000000,2
000000010000,2
010000000001,2
000000,2
010100,2
010000000001,2
010100,2
000000,2
000000,2
010100,2
010000000000000000000000,2
010100010000010100,2
000000000000,2
010100010101010100010000000100,2
100000,0
010010,2
000000,2
010100,2
001100,2
000000010000010000,2
100000010000010001000101010001,1
010100010100010000000001,2
010100,2
110000100000,0
010000,2
010000,2
010100010100010100,2
010000,2
110000,0
000000010001,2
101000101000101000101000101000101000101000101000101000,0
010000,2
001000,2
000100010000010001,2
010000000000,2
010000,2
010000000000010001,2
000000010100010100010010,2
010000010000,2
010000010000,2
010000000001,2
000000,2
000100000100000100000001,2
010000,2
010000010000,2
100010,0
010100010100010000000101,2
010000010100000100010000010000010001,2
001100010100010001000011,2
010100,2
010000010101,2
110000110100110000110100110100110000,0
000100,2
000000010000010100,2
000000010100,2
010000010000010001,2
010000,2
010000010000,2
010000,2
010000001100000101,2
000000,2
010000010100,2
000100000000010000000100010000000000000101000101,2
001000000101,2
001000,2
000000010001,2
001100,2
001000,2
010000000100000101,2
110000100100010100,1
000000000000000000,2
000000,2
010000010000,2
010100010100,2
010100010000,2
010000010100,2
010100010100010001,2
010000,2
010100000100,2
010001010010,2
000000,2
010100010000010100,2
000100,2
010100010000010000000100,2
000000000000000001,2
010001,2
000000010100,2
000000,2
001000,2
010000010000,2
100000110100010101000001,1
010100,2
000100010000001000,2
010100000100010100010101000001,2
000100000000000000000000000000010000010000000000000100,2
010100010100010100010101,2
000100,2
110000110000110100000001,1
000100010001,2
110000110000,0
000100000101,2
000100010000010100000001,2
011100010100,2
011100,2
010100,2
010100010000,2
010000000000,2
000000,2
010100,2
010100010100,2
010100000001,2
010000,2
010000,2
110000110000,0
000100000100010100010100000001,2
000100010100,2
010000010000,2
000100,2
010000010000000000000000,2
000000,2
000000000000010000,2
110000,0
010000,2
010100010100010100,2
100100,0
110000110000100100110000110000110101,0
100000110000110000100000,0
010000000100,2
010100010000010010,2
010000010001010000000000,2
000000,2
110000100100,0
110100110000110000110000110000100000110001100001,0
010000,2
110000,0
010000010000,2
010000010100,2
010000,2
010000,2
000100000000010000010100010100010100,2
010000000001000000010101,2
010000010000010001,2
010000,2
010000,2
010000010000010000010100010100010101,2
000000,2
010100,2
000100000100,2
110000110101,0
110000010000010000010100010000010100010100000101,1
000100,2
010000,2
010100,2
010100010100010010,2
010100,2
010100,2
000100,2
010000,2
010100,2
000000,2
010000000100000000,2
010100010000,2
010100,2
110000,0
000000,2
010100010101,2
010100,2
000100,2
010100010000010100,2
000000,2
010000000100010000010000010100010000010101,2
000000,2
010100,2
010000,2
010100010100010100,2
110000,0
010100010000,2
010100,2
000000010001000000,2
010000,2
010000,2
000000,2
010100,2
101000001100,1
010000010001,2
110100,0
010100,2
010100,2
010000010000,2
010000010000010001010001,2
000100010000,2
010000,2
010010010000010000,2
000000,2
011100011000,2
010100,2
000100,2
000000,2
000000,2
010000010000000000,2
000000,2
000100,2
010100010100010000,2
000000,2
001000000001010001,2
000000,2
000100,2
000000000000000100,2
010000010000000100010000,2
010000,2
010000,2
010000,2
010000,2
010000,2
110000,0
100100100000,0
000100010000,2
000100010100010000010100000000000000010100,2
110000110100010001,1
010000,2
010100,2
110000000001,1
110000110100110100010000,1
010000000001,2
010000,2
010000010100000000010100010100010100010100010100010100010100010000010100000100,2
010000,2
010000,2
010000010100010000010100000000010101000101,2
000000000101,2
000000,2
010000010000,2
010100010000,2
110000110000110000111000010100010100010100000100010100010101,1
110000110100110100110000110000100100110100110100110100010000000100,1
000000000001000000000000,2
010100010100000000011000000100,2
000000,2
010000010100010100010000010101,2
010000,2
010100,2
100100010000,1
010100,2
010000000100001000010101,2
000100000100010100000100010000,2
110000,0
010000010000010000010100010000010001010101,2
010000010101,2
010010,2
110000110000110000010100010100010000010001,1
010100010000,2
010000010100010000,2
000000010000010000,2
010000010001000101,2
110000,0
000000,2
000100,2
010101010100000000000000,2
010000,2
010100010100010100010100,2
000100000000,2
000000010000,2
000000,2
000000010100001100010000,2
010010000100000100010100,2
010100010100010100,2
000000,2
010100010100,2
010000000000,2
110100,0
010100,2
010100000100,2
010000,2
100000,0
010100,2
010100,2
010100,2
001000001000,2
010000010100010000000000010001010001010001,2
000100,2
100000,0
010100010100010000010100010100010100010100010100010101,2
000100010001010001,2
010100,2
010100010000,2
010100010100010000010100010000010011,2
010100,2
000000,2
010100,2
010000010000010000010001010001010101010011010011,2
010000,2
010100000000000000010000000000,2
010001010000010000010100010100010100010101010001,2
000000010000,2
000100,2
010000010100000100010101010100,2
001100010000000100010000,2
010000,2
000000,2
000010,2
100000,0
010000000100000000,2
110000,0
010100,2
001000000000010000,2
010100010100000100010100010001,2
000100,2
010000,2
010000,2
010000010000,2
010100,2
010000,2
000000,2
010100010100,2
010000,2
010010,2
010101010000010000010100,2
010100,2
010000,2
010000,2
110100110000100001110100110000000001,1
000100,2
010100010100010100010100010101,2
110100000000000100,1
010000010000,2
010100010000010000,2
010000010000010000,2
110100110000110000110000010100010000000001,1
010000010100,2
000100000000,2
010000,2
010000,2
000100000100000101000100010101010101010101010101,2
010000,2
010000010100010100010100010100010101010001,2
000000,2
000000010000000001,2
000000010000,2
010100000000,2
000000000000010100010001000010,2
000001,2
000100,2
000000010000,2
010000,2
000100,2
110100110000,0
010010,2
110100010100,1
000000,2
000000010100010100,2
010100010000010100010000010001,2
000000010000010000010101,2
010000,2
010000000000,2
010000,2
010000010100010100010100,2
100000,0
110000100000000100,1
000000,2
000100,2
000100010100,2
000100,2
100100,0
000001,2
010100010010,2
110100100100100000100000110100010000010100000001,1
010100,2
010100,2
000010,2
010000010100010000010000010100010001,2
000000000000010100,2
010000010000,2
001100000100010000,2
010100010100000100010001,2
010000,2
100100100000,0
110000110000110000100000,0
100000100000111000100100110001110101100101,0
100000110000,0
110001110000100000,0
010100000000000000000000000100,2
010100010100,2
000100,2
000100,2
000100010100000100010000,2
000100000101,2
000000000100000100010001000001,2
000100,2
010100,2
000100,2
010000010000010001,2
000100,2
000000,2
010000000000000000,2
000000,2
000000,2
010000,2
000000000000,2
000000010000,2
000100,2
010000,2
010010,2
000100010000,2
010000,2
010100010000,2
000000,2
010000010000010000,2
110000010001,1
010000,2
010000,2
000100000000000000001000000000010000000100010000000100,2
000000010100,2
010000000000010100010000,2
010000010100,2
110000110000100000,0
000000,2
000000,2
000100000000000000,2
010100,2
000000010100,2
010000000000,2
010001,2
010000000000,2
000000000000010100010000010101,2
010000000000,2
010000,2
010000,2
110100,0
101000100100,0
010000000000010100000100010000000100010000000000000000000101,2
010100010100000000,2
000100,2
000010,2
010000,2
010100,2
010000000000000000000100000101000000000000000000,2
101100,0
010100000000,2
000100010001,2
010100,2
100000110000110000110000100100000001000001,1
010000,2
010000000000010000000000000000000100,2
000100010100000000,2
010101,2
010000,2
010100,2
010000,2
010100010000010000010000010100010010,2
110101110000000000,1
000000,2
000100,2
100100010011,1
000000,2
010000010000010000000100010100000100010100010100000011,2
000000010000010100,2
010100000000000000000001,2
010000010010,2
010100,2
000000000000000100,2
000100000101,2
000000010100,2
010000010100,2
000100010101,2
010100,2
110000110000100000100001,0
000100010000000000010100000100010101000101,2
000100,2
100000010100010100010000010100000100000100000000,1
000000000100,2
100010100010000100000100,1
000000,2
000000010100000100,2
110100110100110100010101,1
100100010000,1
110000110100,0
010000,2
010000,2
000000010100000100000001,2
100000100000100000110100110000110100,0
010000,2
010100,2
010100000000010100010100010100,2
010000010100,2
000000,2
000000010000,2
010000010000000100010001010001,2
010000010100,2
010000010000010100010000010001010001010001010101010001,2
010000010000,2
000000000000,2
000100,2
000000000100010000010001,2
010000,2
010000000001,2
100100110100010100,1
010100010000,2
010000000000000000000100,2
010100,2
000000010100000100010100,2
010000,2
000000010000,2
010000000001000101,2
110000,0
000000,2
010100010100010000010000,2
010100,2
010100010100010100010100010100010101010101000101,2
010000,2
010100,2
000000,2
010100010100000100010001,2
000000000000,2
110000,0
000000,2
000000,2
000000010000000000010001,2
010000,2
000100010100,2
010000,2
000000000100000000,2
010000,2
000100,2
000100,2
010000,2
110100,0
010100010000,2
010100010100,2
010100,2
000100,2
010000,2
000001,2
010100,2
010001,2
000000010000,2
010100,2
010000,2
010100000100,2
010000,2
010000,2
000000010000,2
000000000100,2
010100,2
010100000100000000,2
010100010100,2
010010,2
010100000100000100,2
010100000100010000,2
000100010000,2
010100010000010000010000010000010100010000010000,2
010000,2
010000,2
000100000100000100,2
010000010100,2
000100010000,2
010000,2
010000000001,2
000100,2
000100,2
000100,2
000000,2
000000000100,2
001000000100,2
000000,2
110100100100010000000000000100,1
010000,2
010000,2
010000010000010100010000000000010000,2
010000010000010000010010010000000000000000,2
000000,2
010100010000,2
010100010000010100010100,2
000000,2
010010,2
000000,2
010000010000,2
010000,2
010000,2
110100,0
000000000001010000010000,2
010100010100010001010101,2
010000010000010000,2
010000,2
010100010001,2
000000,2
010000,2
000000000000,2
010100010000,2
010100010100000100010000010100010000000100,2
010100,2
010000010000,2
010000010100010100010001,2
110000,0
010000,2
000000010000000001,2
010000,2
000000010000000001000100,2
010100000100,2
010100,2
010000,2
010100,2
000100,2
000100010000,2
000000,2
000000,2
110000100101100000100101110001,0
110000,0
010100,2
010000,2
010000,2
010010,2
010000010100010100010101,2
010100000000010000000000010100010100010100010100010100010101000101010001001101010101,2
010100010100,2
110100,0
010000010000010101,2
010100000000010100010100010000000000,2
010001,2
010000,2
100000,0
010000,2
010000010100000000000000000100,2
010000,2
110100110100,0
010100,2
010000,2
010000,2
010000,2
010000,2
000100,2
010000010000010000010100010000010000010000,2
010000010000,2
000000000100010000010100010000010100,2
010000010010,2
000000000000,2
110000,0
100000110000110000,0
000100,2
000100,2
010100,2
010000010000010000010100010100000000,2
010010,2
000100,2
010000,2
010010,2
010100000000,2
010100010100010100010100010000010000010000010100000100,2
100000100001,0
010100010100010000010100010000010001,2
010000,2
000000000000,2
000000,2
000000,2
000000000000000001,2
110000010000010000,1
010010,2
000100,2
000100010100010100,2
010100010000010100010010,2
010000,2
010010,2
000100000100,2
000100010000000000010000010000010011,2
000000,2
010000010100,2
110100,0
010000,2
010000010000,2
000000000000000000,2
010100,2
010100010000,2
010100010000010100010000010000010100010100010100010100010100,2
010100010100010100010100010100010100010100010100010100010100010100,2
010100000000010100010100,2
010100010101,2
010000,2
000000,2
010010010000,2
010100,2
000000,2
000000,2
000000000000000000000000010100,2
000000,2
000000000000,2
010100,2
010000,2
110100,0
000000,2
010010,2
110100,0
010100010000010000,2
000000000000000100010000010100010100010100010001,2
010010,2
000100,2
010000,2
010100010100,2
000000,2
010000010000010100000000010000000000010100010000,2
010000,2
010000,2
010000,2
010000,2
010000,2
010000,2
010000,2
010000010000000001,2
010000000000010000010010010101,2
011100010000011100,2
010100,2
010000,2
010000,2
010000,2
010000,2
010000,2
000100,2
110100,0
001000,2
010000010100000100000100010000010000,2
010100000000,2
010000010100,2
010000,2
010010,2
000100010000010001010000,2
000000010100000001,2
000000,2
000010010000010100010100000101,2
010000000101,2
010000,2
000001,2
010100,2
110101110000110000110100110000110100100000010000010000000001,1
110000110000100100,0
010000,2
100000110100,0
110000100000,0
001010,2
110000,0
000000010100,2
010100010000010000,2
010000010000,2
000000,2
010000,2
000000,2
010000,2
010000,2
100100100100110000110100100000000101,1
010100010100000000010001,2
010000010100010001,2
010000,2
000100000100000100,2
010000,2
010000,2
010000010000010000,2
010100000100010001,2
010000,2
000000000000010000,2
000000000000,2
000000000000,2
110100,0
100000,0
000100,2
010100,2
010000010000010100010100010100,2
010000,2
000100,2
010000,2
010000000010010100,2
010100,2
010100,2
110000,0
000000000000000010,2
010000,2
010000,2
000000,2
000000000000010000010000,2
010000010000010000,2
010000,2
010000,2
010000010100010100,2
000000,2
100100,0
110100110000110000,0
010000000000,2
000100,2
000000000000000100,2
100000,0
000100,2
010010,2
000000,2
000000000000000000000000000100,2
000100,2
010100,2
010100,2
010100,2
000100000000,2
010010,2
000000,2
000100000100010100000100,2
110000010100000000010100010000,1
010000010100,2
010000,2
010000010000010000,2
010000,2
010100010100,2
010010,2
000100010001,2
001100,2
010000010000,2
010000,2
000000010000010100010100000100000100,2
010100000100,2
010000,2
001100000100000100000100000101,2
000000,2
010100,2
010100010000000100010100000000010100000001,2
000100000100011100010001010101,2
000000000100,2
010010010001,2
010100,2
010000010000010001,2
010000,2
000100,2
010100,2
000000,2
011000010100010100,2
010000010000000000,2
000000010100000010010100,2
010010,2
000000,2
000010,2
010100,2
000000,2
010100010100010100010100010100010100010000010000010000,2
000100010000010000000000,2
010000010000,2
010000010100010101000100010000010001000100010101,2
010000,2
010000000000010000010000000100010000010100010001010001010001,2
010100,2
010000,2
010000010000,2
010100010100000100010100,2
010010,2
010000,2
010000010000000001,2
010000010010,2
000010000010,2
000000000000000101010101,2
010000000100,2
000000000000010000010001,2
000000010000,2
000000010000000000000101,2
010100010100,2
010010,2
010100000000,2
110100110100,0
001100,2
000000,2
000000010101,2
010000,2
010000,2
000000,2
010000000100000101,2
110101110000,0
010000,2
010000010000010000010100010100,2
010000000000,2
000000,2
010100010100,2
000100,2
010100010000010000000000010100,2
100100100100110000100100010101,1
010000010000010000000100000000000000,2
001000010100,2
010100,2
010000000001,2
000000010000,2
010000010000010000,2
010100010000011100,2
010100000100,2
010100000001,2
010100000000010100,2
010000,2
000100010100,2
011100010000,2
000010,2
010010010010,2
000000010001,2
000010010100000000010010010011000001000101,2
110100,0
110100110100,0
010000,2
010000010000010000,2
110000110100100000000010000000,1
110000000000,1
010100,2
000000,2
110000,0
010100,2
010000010100,2
010100000001,2
000000000000000000010101000101000101000101000101,2
000000,2
010000010000,2
010010010101,2
000000,2
010000,2
010000,2
000000000000,2
000000000000000000010001000001000101000001,2
010000010000,2
010100010001010001,2
010100000100000000000000000000000100,2
000000000100,2
110000110000,0
000100,2
110000110000110000110000110000110100100000110000110100110100110100,0
010010,2
010100010100010100010100010000010100000000010100000100010100001000,2
000000000000,2
000100000100000000,2
010000000100,2
000100000100010100000101,2
000000000000000000000100,2
010100010100000011,2
010000010000010001,2
010000,2
010000010100010100010100010100010101,2
010000,2
110000,0
010000000101,2
000000010100000000,2
000000010010,2
000101000100010011,2
010000010000010100010000010000010001010001,2
010010,2
110000,0
110000110100,0
010100010100010100,2
010100000100,2
000000000000000000010001,2
010000010000,2
010000,2
000000000000,2
000000000000010100,2
000100000100,2
010000000000,2
010000000000,2
010000010000000000,2
010000000000000000000000010000000000010000010000000000010001010001,2
010000000100010000,2
010010010100,2
000100,2
010000010010,2
010000,2
010000010000010001,2
010000010010,2
010100010000000101000001,2
010000,2
000100,2
010000,2
010000,2
010000,2
010000010000010000,2
010100010010010001,2
000000010000010100010101,2
110000,0
110100,0
010000,2
010000,2
010001,2
000000,2
010000010000010000010100,2
000101000100,2
000100010000010001,2
010100,2
010000,2
110000010001,1
010100010000000000000000010000,2
000100,2
000000,2
010100010100010100010100,2
010100010100010000010000000000000000000100000100,2
100000,0
010000,2
000000,2
000000,2
000100,2
000100,2
010000010000,2
110000,0
000000,2
000000,2
000000,2
000000000100,2
010000,2
010000,2
010000,2
110100110100000001,1
010100,2
010100000100000000010100010100000100010001010101,2
010100,2
010000010000010000001100010000,2
010100,2
010000000100000101010000010000,2
010000,2
010000010000,2
010010,2
010010,2
010100010100,2
010000010000010001010001010001,2
010000,2
010100,2
010100,2
000000,2
010100010000010000010001010000000000,2
010000000000010000010100010101,2
010000,2
000100,2
110100110100,0
010100000000,2
010000000000,2
010000,2
010000010000010000,2
110000000000010001,1
010000000100000100,2
100100110100010101,1
010100000000,2
010000,2
110100,0
010100010100010100010101,2
010000010001,2
010100010000010100010100010000010000010001000101010001,2
010000000001,2
010000010010,2
000100,2
000100000100,2
000100,2
010000010000,2
010000010000010001,2
010000,2
000000,2
000100,2
010000,2
010100,2
010000,2
010000010000,2
110000,0
000000010000,2
000000010100000100000100010000000000,2
010000000001,2
000100,2
010010,2
010100,2
010000,2
010000,2
010000010000010000,2
010000,2
010010000100,2
010100,2
010100,2
100100,0
010010010000,2
010000010100010000010000010000,2
010100010100010100010001010000010101010101,2
010100000000,2
010000,2
010000000100010100010100,2
010000000000000101010001010101,2
010010010101,2
010001,2
010010,2
010010010100,2
010000,2
010000,2
010000000000010100010101010001,2
010000010001,2
010100010000010001010001,2
010100,2
010000,2
010000010000,2
010000000000000000010000,2
010010,2
010000,2
010000010000,2
010010,2
010100000000010100010101,2
000100,2
000100,2
010000000000000000,2
000000000000010100010100010100,2
000000,2
010000010000000100000101,2
000000,2
010100000100000101001101,2
010100010100,2
010000010100,2
010010,2
010100,2
010000000000,2
000100000100010000000101,2
010100,2
000100000000010100000100000101,2
010000,2
010000000100010100010000,2
010000,2
000100,2
010100000100000100010000,2
010000,2
011100011000,2
000000,2
010000,2
010100,2
010000,2
010100010100010100000100010100010100010100010100010000010100010100010100010100010100010100010100010000010100010010,2
010000000000,2
010100,2
010000010100010000,2
010010,2
010100000000000100010101010100000000010100000001,2
010000010010010100000110,2
010000010010,2
010000,2
010100010000010101010100010100,2
010000,2
010000,2
010000,2
000000,2
010100010001,2
010000,2
010000,2
110000,0
010000,2
110000110100010100,1
010000010100010100,2
010000,2
000000000100000100,2
000100,2
010100000000010100,2
000000,2
100000100010010100,1
010010,2
000000,2
010000,2
010010,2
010100,2
000000,2
011000,2
010100010000010100010100010100010000010001,2
010000,2
000000,2
010101,2
010000010000010000000000,2
010100010010,2
000000010100010100,2
101000101100010001,1
000000,2
000000000000010000,2
010100010100010100,2
000100,2
000000,2
000010,2
000100000000000000000000,2
000000010000000100,2
010000010000,2
010000,2
010000,2
010000,2
010000,2
110000000000,1
000000000000000000,2
010100,2
010000000000,2
010000010000010000010000,2
000100000100000100000000000000000100,2
110000110000,0
010000000100,2
010100,2
010000,2
010000,2
010100,2
010000010000000001,2
010000,2
000100000001,2
000100,2
001100000100000000000101,2
010000000000,2
000100,2
000000,2
001100,2
100000110100110100110000110000,0
010000,2
010000010000010000010100010000000000010000010000,2
000100010100010100010100,2
100000100000110100100100,0
000000,2
000000010000,2
010000010000,2
000000000100,2
010100,2
000000010000010100,2
000000,2
010000,2
010000000100010100000100010100,2
010000,2
010000,2
010000,2
010000,2
010100,2
000100010000010100010100010100010100000000,2
000100000000010100010100,2
010100000100,2
000000000100000100,2
010000,2
010100,2
001100010000010000,2
010100010100010000,2
000000000101,2
010000000000010000010001,2
010000000000010000000000010101000001,2
010100,2
010000010100000000010001010101000101000101,2
000100,2
010000,2
000100,2
000000,2
000000,2
010000,2
110000,0
010100,2
010100,2
010100010000010010010101010001010101,2
110100100100010000001101,1
000000,2
000000,2
000000,2
010000,2
010000,2
010000010011,2
000000,2
000100000100010000000000,2
000000010000,2
000100000000,2
010100010100010100,2
000000010100010100010100010100010100000001,2
010000010001,2
010010010101,2
000100000100000100010100010100010101010101010101,2
010100000100000000010100,2
100000,0
010100010100010101010100010100,2
000000,2
010100010100000000,2
010100,2
000000,2
010000010000,2
010000,2
010000,2
010100010100010100010100010100,2
000000,2
110000,0
010100,2
010000000000,2
010100000001,2
100000,0
000000010100,2
010000,2
010000,2
000000000000010100,2
