All Incident Codes,Age Category
101000,1
110000,1
100000,1
100010,1
100000,1
100100,1
100000,1
110000,1
100100,1
110000100000,1
110000110001,1
110100,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000110000,1
100001,1
110000100100,1
110000,1
110000,1
100000100000100000100001100001100001100001,1
110000100000110000110000110000110100,1
110100110000100100100011,1
110010110100110000,1
110100110000,1
100000,1
100000,1
101000110000110000,1
110000,1
110000,1
110000,1
100000,1
100000110101110100111100111100111000110100110100110100110100111000111001110011,1
110000110001110000,1
110000100000110000110100110000110000110000110101,1
110000,1
110000,1
110001,1
110000,1
110100110010100100,1
110000,1
100001,1
100000,1
100000110000,1
110000,1
110000,1
100000110000,1
110000,1
110000110000,1
100000110100100000,1
110110110000,1
110000,1
110000110000110000110000,1
100000110001,1
100000100000,1
110000,1
100000,1
110000,1
110000,1
110110110101,1
100000110100,1
100100,1
110100100000100000,1
100000,1
100000,1
100000,1
110000,1
110010,1
100000,1
100000,1
110001,1
110000,1
110000,1
110000,1
110000,1
110000,1
110010,1
110010,1
110000,1
110000,1
110000,1
100000,1
110000,1
110000,1
110000,1
110000100001,1
110000,1
100000,1
110000,1
110000,1
110000,1
110000110000,1
110001,1
110000,1
110000,1
110000110000110000,1
110100,1
110001,1
110000110000110000,1
110010110000110010110010,1
110100100000,1
110000,1
110000110011,1
100100,1
110100100000110000100000100000100000100000100010100001,1
110100110000110100,1
110000,1
110000100100100100100100100100100100110101100000110001110010,1
100100100000,1
100000110010,1
110010,1
100100110000,1
110000110000,1
110000110010110000110010,1
110100110100110100100000100000100100100100,1
100100110000100100110100,1
110000,1
110100,1
110000100000,1
110000100000100000100100100000100100100000100000,1
100000100010,1
110100100100100100110000100100,1
110010,1
110000110000,1
110000110000110000110011,1
100000100100100100100100,1
110100110100110100100000110000110100110100110000110000110000110100110000100100110100110100110000110101110101110101,1
110000,1
110100,1
100100110000,1
110000,1
110010110000,1
100000,1
110100100100110000110000110010110000100010110011,1
110000100000,1
110000110000110011,1
110000100000110000,1
110100110000,1
100000110000100000,1
100000,1
110000,1
110010110000,1
101000101100,1
100100100000,1
110011110010,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110100,1
110000110100,1
111000,1
100000,1
100000110000110011,1
100010,1
110000,1
110010,1
110000,1
100000,1
110000,1
110000,1
100010,1
110000,1
100000,1
100000,1
100000,1
110010110011,1
110000,1
110000,1
110000,1
110000,1
110010100011,1
110100110000110000110000100100,1
100100110100110100110001110100100100110100110010110000110001110001110001,1
111000,1
110100100000,1
100000110000,1
100000110101,1
110010,1
110000110000,1
110100100000,1
100000100000,1
110000110000,1
111000110000111100111100110000110000100000,1
110100110001100100110011,1
110000110000110010110000,1
110000100000100000,1
110000100000110100100000,1
110000,1
110010110010,1
110000110000100100110100110100100100110000110001110010110000110100110000110100100011,1
110000110100,1
100100,1
100100110100110011,1
110000110001,1
110010110000,1
110010,1
110010,1
110000,1
110100,1
110010,1
100000,1
100000,1
100000,1
110000,1
110100,1
110000,1
100000,1
100000110001,1
110000,1
110000,1
110000110000100000110100100100100000,1
110000,1
110010,1
110000,1
110000,1
110000,1
100000,1
110001100000,1
110000110000,1
110000110000100010,1
110000110100110001,1
100000,1
100100,1
110100111101,1
110000100000100000110000100100100000100000110000110000,1
110000,1
110010110010,1
100100,1
110000,1
110000,1
110000100100100000100000,1
110000,1
100000,1
100000,1
100000100100110000,1
100001,1
110100110100,1
110000110000,1
110000110000110000,1
100000110000,1
110000100000,1
110000,1
110000,1
110000,1
100100,1
110000110000,1
110000,1
110000,1
110000110000,1
100000110100110101110101110101110101110101,1
100000,1
100000,1
100000,1
110100,1
100100,1
100000,1
110000,1
110000100000110000110000,1
100000,1
110000,1
100000,1
110000,1
100000,1
110000,1
110000,1
110000,1
110100,1
100000,1
100000,1
111000110100110100110000110000110100110001110100100100110000100000110101110001100101100001111101110101,1
110000,1
111100111100110000111101,1
110000,1
110000,1
100100110000100100110100110000100100100000100000,1
110000110000,1
110000,1
110000,1
110000,1
110000110000110000110000110000110001,1
110000,1
110000110000,1
110000110100100000,1
110000,1
110000,1
110010110010110000,1
100000110000100100110100110100100100100100,1
110101100100110100110100101011,1
110000100000,1
110000,1
110100,1
110000100001,1
100000110000,1
110000110000100000110100,1
110000,1
110000100000110100100101110101,1
110010110000110000110000110101,1
110000,1
110100100001,1
110100110000,1
100000100011,1
110000,1
110000100000,1
100010100001100101,1
100000100000,1
110000110000,1
110000110000110000100000110011110001100001110001110011100011110001110001110001100011100011110011110011,1
110010,1
100000100011,1
100000,1
100000,1
110000,1
100000,1
110010,1
110010,1
110100,1
100000,1
110000,1
110010,1
110000110001,1
100000110011,1
100000100000100000100000110001,1
100000100100,1
110000100000100000101010,1
100001100001,1
110000,1
111000,1
110010110010,1
110000,1
110100,1
110100,1
110100,1
110000,1
110100,1
110000100000,1
110000111001,1
110000,1
110000,1
100100,1
110000,1
110000110000,1
110000,1
100000,1
100000,1
110010,1
110000,1
100000100001,1
100000,1
100100,1
110000110001110011,1
100100,1
110100,1
110000,1
100000100000100000100000,1
110000110000100100110000,1
100000,1
100000100000100000,1
100000110000100000,1
110000,1
110100,1
100000,1
110000100000100001,1
110000110000110000110000110000,1
100000110100110100,1
110000100000,1
110100110101,1
110000,1
110000,1
110100110000110000110000110000,1
100000,1
110000,1
100000100011,1
100100110000110000100000,1
110000100100100100,1
101010,1
100000110000110000100000110000110100,1
110000,1
110100110000110000100011100011,1
100100110100110000110010,1
110000110100,1
110000110000,1
110000,1
100000,1
110000,1
110000100000100000100000110000100000,1
100000111000111000,1
110100110100110101110100110000110000,1
100100100100,1
110000,1
100000110000100001,1
110000,1
100100,1
100000100010,1
100100,1
100000110001,1
110000,1
100010110011100001,1
111000,1
110000,1
100001,1
110011,1
100000,1
110000,1
100000100000,1
100000,1
100000100000,1
110000,1
100000,1
100100,1
100000,1
110100110000100011,1
110001100000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
100000,1
110100110000,1
110000,1
110100110010110010110010110011110011110011110011,1
110000110000100000110000110000110000110000110011,1
110000,1
110100,1
100000100000,1
110101100000100000100000100000100010,1
110100100100100100110100110000,1
110100100100100100100100100100100100100100100010110000,1
110000110000,1
110100110000110000110000110001110011100011,1
110100,1
110000110000100000100000110001,1
110000110000,1
110000110000110001110010110000,1
100000110001,1
100100110000110010110000,1
100000110101,1
110100110100110100,1
100000100011110011,1
110100110100110000101010110100,1
100100,1
110000110000,1
110000,1
110100110100110100110100110100100100110100110101,1
100000100100110000100000110100110001100011,1
110000110000,1
100000100000,1
110000,1
100000,1
100000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110100100100,1
110000,1
110000110000,1
110010,1
110000,1
110010,1
110000,1
110010110010,1
110000,1
110010,1
110000,1
100100110000100100,1
110000,1
100010,1
110010,1
110000,1
110000,1
110010110011110101,1
110000,1
110000,1
110000,1
110000,1
110000111100,1
110000,1
110000,1
110000,1
110000,1
100000110000,1
100000,1
110000,1
111000,1
110000110000,1
110000110010,1
110000110000,1
110000,1
110000,1
110000,1
110001,1
110000,1
110000,1
110000,1
100100,1
110000101100,1
100000100100100000,1
100000110100110000,1
100000,1
110000,1
100000100000,1
110000110000101000110000101000110000110000110001,1
110000110000110000,1
100000,1
110100110000110000110000110000110000110011,1
110000,1
100000,1
100000100000,1
100000110000100000110000,1
110000,1
110010,1
110000,1
110000110000100000100000110000110001110011,1
100000,1
100000100000,1
110000110000,1
110010,1
110000110010110010,1
100010,1
110000100000110000,1
110000110000110000,1
110100110000,1
110100110000110000110000110100110000,1
100010110000100000,1
100000100100100000100000100000100000100101100001,1
110000110010110000,1
110100110010110000110001,1
100000110000,1
110000,1
100100110000100101,1
110100110100,1
100000110100110100110100100100110100,1
100000100000,1
111000,1
110010,1
110000,1
110000,1
110000,1
110010,1
100000,1
110000,1
101100,1
110000110000100000,1
110000,1
110000,1
100000,1
110000,1
110000110000,1
100000,1
110000,1
100000,1
110000,1
110100,1
110000110000110000,1
110000,1
110000110000100011,1
110000110000,1
100100100101,1
110000,1
100100,1
100100,1
100000,1
100000,1
110010,1
111110110000110000110000,1
110000100000,1
110000,1
110010,1
100010,1
100000,1
110000,1
110010,1
110000,1
110000,1
110000,1
110100110100110000110000100100,1
100000110000,1
100000,1
100000,1
110000,1
100010,1
100100110000110000110010110011110011,1
110000110000,1
110000,1
110000110000,1
110000,1
100100110000100000110000110000,1
110000110000,1
110100100000110101110101,1
110000,1
110000110000110000110011,1
110100110011,1
110000,1
100100100000100000110011,1
110000100010,1
110000110000110010100000100000110000100100,1
110100100000100000,1
110100110100110000110000110100,1
100100100001,1
110100110100110100110000,1
110000110000,1
100100,1
110100110000110000110000110000110100110000110000110100100000100000100000,1
100000,1
100100,1
110010100000100001,1
100000100010100001,1
100000100000100000100000110010,1
100000100010100000,1
110000110000,1
100000,1
110000100100110000100100100100110100,1
110000,1
100000100000,1
100000110001,1
100000100000,1
110000110100110100100100110100,1
100010110010,1
100000100000100000100000,1
100000100100110101100011,1
110010,1
110100110010,1
100000,1
110010110010,1
100000100000,1
100000110000,1
110000110001,1
100100,1
110000110000100011100011,1
100000100010,1
100100100000,1
100010110000100000100100,1
100100110000,1
110000110000,1
110000110100110100,1
110000110100110000110000,1
100000110000,1
110000,1
110000,1
110100101100100100110000110100110101110011100101110101,1
100000,1
100000110000110000,1
110000,1
100100,1
110000,1
100000,1
110000100010,1
100000,1
110000,1
110000,1
100000,1
110010,1
110000,1
101010,1
110100,1
110000,1
100100110000110100100100110101,1
100000,1
100000,1
100000,1
110000110010110000,1
100000,1
110000,1
110000,1
110000,1
100000100100,1
100000,1
110000110001110001,1
110000,1
110000,1
110100,1
110000,1
110000110010,1
110000,1
110010,1
110100110100,1
110010,1
100000,1
110000,1
110000,1
100100,1
110000,1
110000,1
101100110000100100101100,1
100000,1
110000110000100000,1
100000100100100000110100100010100010,1
110100,1
110000110100,1
100000110000100000110101100011,1
110000,1
110000,1
100000,1
110000,1
110000110000,1
110000110000110000110000,1
110000,1
110100110000100000110000100000100100100000110100110100110000110000110000110000110000110000110001110001100011110011,1
100000,1
100000,1
110000110010,1
110100100000100000,1
111000111010,1
100000110100110100100100110100,1
110000110100110101,1
111000110000110100,1
110100110100100100,1
100100110000100100,1
110000110000110000110000110000,1
100000110000,1
100000100100,1
100000,1
110100,1
100000,1
100000,1
110100,1
110000,1
110000,1
110010,1
110100100000100000,1
110000,1
110000,1
110000,1
110010,1
100010,1
100000,1
100000110011,1
110000,1
110000110100110010,1
110000,1
100100100110110000,1
110000,1
110000110001,1
110000,1
110010110001110101110011,1
110000,1
110000110000110001,1
110000,1
110000110001,1
110000,1
100000,1
110001,1
110000,1
100000,1
110000,1
110000,1
100000,1
100000,1
110010,1
110000,1
100000,1
110100,1
100000,1
110100,1
100000110000110001,1
110000111000,1
100100110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110010,1
100000,1
110000100000100000100000100010100010100011100010100000100011110011,1
110000,1
110000,1
100000,1
110000,1
110000,1
110000,1
100000,1
100000110000110011110001,1
100000,1
100000100100110000110001,1
100000110000110000110000110001100011,1
100000,1
111000111000100000100000111000110011,1
110100110000,1
100000100000,1
100000,1
110000110000100000100001100001,1
110100100000100000,1
100100101000101000101010110101,1
100000,1
100000,1
110000,1
110000,1
110000,1
110000110000100000100000100001,1
101010110011,1
110000100000100000,1
110100110000110000,1
110000,1
100100,1
100000100000100000,1
110100100100101100101000110000100100,1
100100,1
110100110000110000110000110011,1
100100100100,1
100000,1
110000110000,1
100000100100110000,1
110000110000,1
110000110000,1
110000110000,1
101100100000,1
101100111000111001110000,1
110000110000100100,1
110000,1
110000110000110011,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110100110000110000110100110100110100100100110101,1
110000,1
100000100000,1
100000,1
110100,1
110000,1
110000110011110001,1
100100,1
110010,1
110000,1
100000,1
100001,1
110000,1
110000,1
110000,1
100000,1
110000,1
100000,1
110000,1
110000,1
110000,1
100010100010,1
110000,1
100000,1
110000,1
100000,1
110000,1
110000110101,1
110000,1
100000,1
110000,1
110000110100110100110100,1
110100,1
110000,1
110100,1
110100,1
100000,1
100000,1
100000110001,1
100000100001,1
110000,1
100000100000,1
110000100000,1
110000110000110000100100,1
100000110000,1
110100110000110100110000110000110000100000,1
110000110100110010100011,1
100000110000,1
110010,1
100000,1
110000110000,1
110100110000,1
100000110100,1
110010,1
110100100100110100110100110100110100110100110100110101,1
100000100000100000,1
110000,1
110000110000,1
110010110000110000110011,1
100100101000110000111100100100110010110010100000110010110010110010110011110011,1
100000,1
100100110100110001,1
110000110000110000110000110010,1
100000101011,1
110010,1
100000,1
110100100000100100100100,1
100100110100110000,1
100000,1
110000100000100011,1
100000,1
100000110000,1
100100,1
110000,1
110000110000110010110010110011,1
110000,1
110000110000100000110000,1
100100111100111010,1
110000,1
100010110000100000110000110000110000,1
100000,1
110101110100110000110100110001110001110101,1
110010110000100011,1
110000100000110000100000,1
110000110100110000,1
110000110100110100110000,1
110010,1
110100100000,1
110000100000100000110100100000100000,1
110000,1
110100110100,1
110010110010,1
100000110000100100100000110000100101,1
110000110000110010110100110000110001,1
100000110000110000,1
100000110000100000100100,1
100000100010,1
110101,1
100000100000100001,1
100100100100100011110001100011,1
100100,1
100100,1
110100,1
110000,1
110100,1
110100,1
110100,1
100010,1
110100,1
110000,1
110100,1
100010,1
110010,1
110010,1
110000,1
100000,1
100000,1
110001,1
110000,1
100000,1
110010,1
110100110000,1
110010,1
100000,1
110000,1
110100,1
110000,1
101000,1
110010,1
100000,1
110000110000,1
100010110010,1
110100110110110100,1
110100110101,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110000,1
100000,1
110000,1
100000,1
100000,1
110100,1
101101100100,1
100000,1
100100,1
100100100100100100,1
100000,1
110100,1
100000,1
110010,1
100100,1
101100,1
101100,1
100100,1
100100,1
101100,1
110100110100100100110010110011,1
110000110000,1
110010101011,1
110000,1
110000,1
110000110000,1
110000,1
110100,1
100000100000,1
100010110010,1
110000110000110000110010110010,1
110000110000110101,1
110000100100110100110000111000110001110101,1
100000,1
110000100000,1
110000,1
100100101000101010,1
110000,1
100001100000100100100101,1
101000100000110000100100,1
110000110000110010110001,1
110000110100110000,1
110001,1
110000110000100000100000110000110000110010110001,1
110000,1
110100,1
110000100011,1
100000,1
110000110100100000100000110000110000,1
110000,1
100000,1
110000,1
110100110100110000110010110000110000110010110010110010,1
100000100100,1
110010110000110000110000110000100000,1
110100100000,1
110000,1
110000100000110000,1
110000110000,1
110100,1
110010,1
110010,1
110010,1
110000,1
110000,1
110000,1
110010,1
110000,1
100100100100100100,1
100000,1
110100100000110001110100110000110001,1
100000100000,1
100000,1
110000,1
110010,1
100000,1
110000,1
100010,1
100000110011110011100011,1
100000,1
110100,1
100000,1
110000100100,1
100010110010,1
110000,1
110000110000,1
100010,1
110000,1
110000,1
110100,1
110000,1
110000,1
110100110100110000,1
110100110100110010,1
100000110000100000100000100001,1
100000100000,1
110000110000,1
100000100000,1
110001,1
100000100000100000,1
110100,1
100000110100,1
110000110000110000110000100100,1
110010,1
100000110000,1
110000110000,1
110000,1
100000,1
110100110100110100110100110100100010110000,1
110000,1
110000100000110001,1
110100,1
110100100000110000110000110011,1
110000110100110100110100110000,1
110000,1
110100100100100001,1
110100110000110001110000110000110100100000110101,1
110000,1
100000,1
100010110010,1
100000,1
100100111000,1
110100,1
110010,1
110000,1
100000100000,1
111000110000100100100100110100110000110000110001110100,1
110000110000,1
110000,1
110000,1
110100100010110100100000100000110100100000100001,1
110000,1
110000110100,1
110000110000,1
110100,1
110000110000,1
100000100000110010,1
100100110100100000,1
110100110000,1
100000100010,1
100100,1
110100,1
110000,1
110000,1
100010,1
110100,1
110000,1
110000110001110000,1
110000,1
100000,1
100010,1
100010,1
100000,1
110000,1
110000110001,1
101000,1
110100,1
110100,1
110000,1
100000,1
100000100100100000100101110011,1
100000,1
110000,1
110000,1
100000,1
110000,1
100000100000,1
110100,1
100001111000110001,1
110010110001110011110010110010,1
100000100000,1
110000100101100011,1
100000,1
110000,1
110000,1
110000,1
110000,1
110000,1
110100,1
110000,1
110000,1
110000,1
110000,1
110000110000,1
110000,1
110000100001,1
101010110000,1
110000,1
110000,1
110100,1
110000,1
110000,1
110000,1
110000100100,1
110000110000,1
100000100000101000100000110000100000100000110011,1
100000100000100000100000100000100100100000,1
110100,1
110000,1
110000,1
100000,1
100000,1
100000,1
110010110000110010110010110000110000110000110000100100100100110000110000110100110001110000110000110000110100110001110001110001110001110001110001110011110001110011110011110001110011100011,1
110000,1
110000,1
100001,1
100000101010,1
110101110000110010110010,1
110000,1
110000110010100011,1
110010,1
110100100000100000110100110000110000110000100101100101,1
110000,1
110100,1
110100100100110000110100100100110100,1
110100110010,1
100100110010,1
100000110100110000110010,1
100000100000,1
100000110100,1
100000100001,1
110100,1
111000,1
100000,1
100000100011,1
100000,1
100000,1
100010100010,1
110100,1
110000,1
110000,1
100000,1
110010,1
110000,1
110100,1
100010,1
100000,1
110100,1
110000,1
110000,1
110100,1
110000,1
100000,1
110100,1
110000110000,1
110000110100,1
110000,1
100000,1
100000,1
110000,1
110010100000,1
110100101100110011,1
101010,1
100010,1
100000,1
110000,1
110100,1
100100,1
110100,1
110100100000100000100000110100110100101010,1
100000,1
100000,1
110000,1
110000100000110001,1
110000,1
110100,1
110000,1
110100100000110000110010,1
110000,1
110000,1
111100110100110000110100110100110100110100,1
100000,1
110100110011,1
100100,1
110100110100100100110100110000110000110100110011,1
100000100000101010,1
100000,1
100000100000100000110000100000100000100010100000,1
110010100000101011,1
110000100010110010,1
101010,1
110000,1
101000,1
110000110000100010110000100010100010,1
100000100010110001,1
110000110000110000110000100000110000110000,1
110000110000,1
110000100100100000100000110000,1
110000,1
110000110000110000,1
110000110000110010110010,1
110000100000110000110001110101,1
110100100010,1
110000,1
101000,1
100000,1
110100110010110000110000110000,1
100000100000,1
110000110000,1
110000,1
100100100000100000100011,1
110000110000110000110011,1
110010110000110010110011,1
100000110000,1
100000110000100010,1
100000100000110000,1
100000,1
100001,1
110010110001,1
100000,1
110000,1
110100,1
110000110001,1
110010,1
110000,1
110000,1
100000,1
110000,1
110000,1
100000,1
110000,1
110000,1
100000,1
110000,1
100000,1
110010110000,1
110010110010,1
100010,1
110000,1
110100100100110100100100110011110011100001100001110011,1
110010,1
110000,1
110101,1
110000100000100000100011110001100001100011110001100001100011,1
111000,1
110000,1
100000,1
110000,1
110000,1
100000,1
100000,1
110000,1
111000,1
100000,1
110010,1
100000,1
100000100011,1
110011,1
110000110000110000110000,1
100100,1
100100,1
100100,1
110000,1
110011,1
110000,1
110000,1
100000110000110010,1
110000,1
110000,1
110001110100110000110001,1
110000,1
100100,1
110000110000,1
110000110100110000,1
110000,1
110000,1
101000110000,1
110000,1
100000100000,1
110000,1
110000110000110000110000100000,1
110000,1
110000110000110000,1
110100110100110100110100110100100011,1
110000110000,1
110000110000110000100000110000100000,1
101100100000100001,1
100100110100100100100000,1
110000,1
110100110100100000100100110000110100100100100011,1
100000,1
110000110000,1
110000110000110000110000110001,1
110010110000,1
110100110000110000110000,1
110000100000,1
110000,1
110100110100110100110100,1
100000,1
110000,1
100000,1
100010111000111101,1
110000,1
110100,1
110000,1
110100100000100011,1
110001,1
100000110001,1
110000100010110010110010110010100100110010101011,1
100000,1
110001,1
100000,1
110000110000,1
100000,1
110000,1
110000,1
110000,1
110000110000,1
110000,1
110000110100110100110000110100110100,1
110000,1
110000,1
110000,1
110000,1
100000,1
100010,1
100000,1
110000110000110000,1
110000,1
110000,1
111000110000110100110000111100110100110100110100111100111100111100100100110000111100110100111010111011,1
110100110100110100,1
100100110011110011,1
110000,1
110000110010,1
110000,1
110000,1
100000,1
110000110001,1
100000,1
110000,1
101000,1
110000100000100000100010100011,1
110000110000,1
110100110100110000,1
110000,1
110000110000,1
110100100011,1
100000110000100000110000110000100000100100110100100000100000100000110000100000100000,1
100000,1
110000,1
100000100000,1
110000110100,1
100000,1
110010,1
100100100000110000,1
110000110000110000110000110001110001110001110011,1
110000100101110100110100110010110010,1
110000,1
110000110000110100110000110001110011,1
100000100000100001100011,1
100000,1
110010,1
110000,1
110000100000110000100010,1
111000110000,1
100000100000,1
110000100000,1
110000110010,1
100010,1
100000100001,1
100000110000100100,1
100000,1
100000100000,1
100000100000,1
100001,1
110100,1
110000100001,1
110000110000100000110001110001,1
110000110000100100,1
110000110000110000110000100010110000,1
110000110000,1
100000100000,1
110010,1
100000,1
110100110100110100110100,1
111000100100100100100000110000110001,1
111001,1
110000110000110000110100110000110000110101110101,1
100100100000,1
110100,1
110010110100110100,1
110000,1
110000110000100010110010,1
110000,1
110000,1
110000,1
100000,1
100000,1
100000,1
110000,1
100000,1
100000,1
100000,1
110000,1
100000,1
110000110101,1
110000,1
110000110010,1
110000,1
110000,1
100000,1
110000,1
110100,1
110000,1
110000110000,1
110000,1
100000,1
110000,1
110100,1
110000,1
110000,1
100000,1
100000110000,1
110000,1
110000,1
100000,1
110000,1
110000,1
111000,1
110000100100110001,1
110000,1
110100110000,1
110000,1
110000,1
110100,1
110010,1
110000,1
110000,1
100010100000,1
100000110100110000110100100000,1
100000100000110000110100110000100100100001,1
110000,1
110000,1
110010,1
100000110001,1
100010100000110010,1
110010110011,1
110000,1
110010,1
110000,1
110010100101,1
110000100100110100110100110000100000110000,1
110000110100100000100100100100100000100000100010,1
110000,1
110000,1
110000,1
110100110100101100110100100100,1
110000,1
100000100000100000100000100100,1
110000110000110100110001,1
110000100000,1
110010,1
100100,1
100000,1
110000,1
110000,1
110000,1
110000110000,1
110000,1
100000,1
100000,1
110000,1
110000,1
110100,1
100000,1
110000,1
110000100000110000100000,1
110000110000,1
110000110001,1
110000,1
110010,1
110000,1
110010,1
101100110001,1
110000,1
110000110001100000100100110100100000100000,1
110010,1
110000,1
110010,1
110000,1
110000110000,1
110000,1
110010,1
110010110000110010,1
100000,1
110000101100100000100000110000100100110100100100100100,1
110010,1
110000110001100011,1
110100100100100100110000,1
110000100000100100100010100000,1
101000,1
110000100011,1
100000110011,1
100000100100100000100000110000,1
110010110010100100,1
110010,1
110000100100110100100100110000110001110001,1
110100,1
110000,1
110000110100110100110000110000110000110000110000110000,1
110000,1
110000,1
110010,1
100100110000,1
110000,1
100100110000100011100011,1
110000100000100000100100110000,1
110100,1
110010110010110010100010,1
110000,1
110100,1
110000,1
100000110000110000110000100011,1
110000,1
110000,1
110001,1
100000,1
110010100000,1
100000110100100000110011100011,1
110000,1
100100,1
111000111001,1
110100,1
100000110000,1
110010,1
110000110010,1
110000100000,1
100000,1
100100,1
110100,1
110100110001,1
110000110000110000110100110100110000110000110011,1
110000110000110100,1
100000100000100000100000110000110100,1
110000110000100000,1
110000100001,1
110010110010110000110000,1
110000110000110001110011110011,1
111000101100111011,1
110000101100,1
110000100001,1
110000110011,1
100100100001,1
110000,1
110000,1
100010,1
100000,1
110010,1
110000,1
101000111000,1
110000,1
100000110100110100,1
110100,1
110010,1
100100,1
110100,1
110100,1
110001,1
110000,1
110000,1
110000,1
110000,1
110100,1
110000,1
110000110000,1
110000,1
100000,1
100000,1
110000110000,1
110010110010110001,1
110100,1
100000,1
100000,1
110000,1
110000100000100100110001,1
110000,1
100100,1
110010,1
100000,1
110000110000,1
110100110100,1
110010,1
110100,1
110100,1
110000,1
100000,1
110000,1
110100,1
110100,1
110100,1
100100,1
100000,1
100000,1
110000,1
110010110011110011,1
100000110100110000,1
100000,1
110000,1
100010,1
110010110000,1
110010,1
110000,1
110000,1
110000110000110000110011,1
100100,1
110000100011,1
110000110000100100100100100100100100,1
110100,1
110010,1
100000,1
110000,1
110010,1
110010,1
110100,1
110000110100,1
110010100010100010,1
100000,1
110000110000,1
100000100000,1
110000110000110000,1
110100110000110000,1
110011,1
110000110000111000110010,1
110000110000110000110011,1
110000,1
100000,1
110100100100110000111100110100110100110000111100110000111100110100110100111100110100111101110011111011,1
110000100000100100100011,1
100000101100100000110000110001,1
110000100000100000,1
110000110000100000,1
101000110000100001110001110001,1
100000100000110000100000100000101100100110,1
110100110100110100110100100100110100110100100000110100100010110000110000110010100100110010110010100100110011,1
100000110010,1
100100100100100000100100110000100010,1
110100,1
100000110000,1
110100,1
100000,1
100000110000100000110000100000110000110000100100100100100000100001110001100011,1
110000110000,1
100000,1
110100,1
110100,1
100100110000110011,1
110000100000,1
100100100011,1
110000110000110011,1
110010,1
100100110100100100,1
110000110000110000110000110010,1
110000,1
110000110000,1
110000110000110000,1
110010110100,1
100100,1
100010,1
100010,1
101100,1
110010,1
110100,1
110000110000100001100001110011,1
100000,1
100000,1
110000,1
110010,1
110010,1
110100,1
100010,1
100100,1
110000,1
110100,1
100000,1
110000,1
110000,1
110100,1
110100,1
110000,1
110100,1
110010,1
110000,1
110000,1
100000100000100001,1
110000,1
110000,1
110000,1
110000,1
110100,1
110000110000110000110000100000110011110011,1
110100110000110100110101,1
110000110000,1
110100100001110100110100,1
110000110000,1
110000110001,1
100000100000,1
110000110000110010110000110000110000110000,1
110000,1
111100,1
110000,1
100000,1
110000,1
110000,1
110000,1
110010,1
100000,1
110000,1
110100,1
100000,1
100100,1
100001,1
100000,1
110010,1
110010,1
110010,1
110010,1
110000,1
110010,1
110101110100,1
110000,1
110000,1
100000,1
110000,1
101100101010,1
100100100000,1
100010,1
101010,1
110100,1
100000101010,1
100000100000100000110000110000100000100000100000,1
101010,1
101010,1
110100110100110000,1
110001,1
110000110100,1
100000110000,1
110010,1
110000,1
100000101000,1
100100100000,1
110100110100101000100100100010100000100011110011,1
110000110100110000110000110000110001,1
101000,1
100000100000100000,1
110100100100110100100000100011100011110001110011,1
100000,1
100000100000,1
110010,1
100100110100101100110000110010110010,1
100000100000110000,1
110000110010,1
100000100000100000,1
110100,1
100100,1
100000,1
100000100000100000100000,1
110000110000,1
110000110000,1
100000110000100011,1
100000,1
110100110000110100110101,1
100000,1
110000110000101010,1
100000110100100101,1
110000110101110100,1
110010111000,1
110000110001100000100000110000100011,1
110010,1
100000,1
110100110100110000110000110000100011110011,1
110000100000,1
110000100000111000100000,1
101000110000110000110000110100100001,1
110000110100100100110000110000100000100100110100110101100011,1
110000110010110010110000,1
110000110000,1
110010,1
110000110100,1
110001,1
110100,1
110100,1
110100,1
110000,1
110000,1
110000110100,1
110101,1
110000,1
110000,1
110000,1
110000,1
110010110011,1
100000100000,1
110000,1
110010110000,1
110010,1
100000,1
100100101100110010110000,1
110010,1
100000,1
111010,1
100100,1
100000,1
100010100010100000,1
100100,1
110100,1
110000110001,1
110000,1
110000110000,1
110000,1
110000,1
110100,1
110000,1
110001,1
111100,1
100010100000,1
110000,1
100000100000110100100011,1
110100100000110000110000100000110000110001110101110011,1
100000110000,1
100100,1
110000100000100000,1
110100110000110000,1
100100110000100100100100110000110100,1
111000111101,1
100100110000110010110000110010100001,1
100000,1
110001100000110100100000,1
110010,1
110000100000110000,1
100000110010100000,1
100000110100110100110101,1
100000,1
100000100000100011,1
110000110000,1
110000,1
110000100000,1
110000,1
110000100000,1
100000110000,1
100100,1
110000110010,1
100000100000,1
100100100100110000100000,1
110100100100110100110000,1
100000,1
110000110000,1
110000,1
100000100000100000110010110010100010,1
100000110100,1
110000110000110000,1
110000,1
100000,1
110000110000110001,1
110000100000,1
100000100000110000100000100000100000,1
100100,1
110000110000110000110010110000110100110000,1
110000,1
110000110000100001,1
100000100000,1
110000100000100000100000,1
100000,1
110100110000110000110000110000,1
100000,1
110000100100,1
100100100000,1
110000100100,1
100000110000110100110000,1
