"Arrests By Age"
"Current date: 5/18/2019 1:09:55 PM (Eastern Daylight Time)"
"Measures: Number of Arrestees"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Date","Arrest Offense for A and B Arrests","Arrestee Armed With","Arrestee Age","Number of Arrestees",
"1991","Simple Assault","Unarmed","1",""
"1991","Simple Assault","Unarmed","2",""
"1991","Simple Assault","Unarmed","3",""
"1991","Simple Assault","Unarmed","4",""
"1991","Simple Assault","Unarmed","5",""
"1991","Simple Assault","Unarmed","6",""
"1991","Simple Assault","Unarmed","7",""
"1991","Simple Assault","Unarmed","8",""
"1991","Simple Assault","Unarmed","9",""
"1991","Simple Assault","Unarmed","10",""
"1991","Simple Assault","Unarmed","11",""
"1991","Simple Assault","Unarmed","12",""
"1991","Simple Assault","Unarmed","13",""
"1991","Simple Assault","Unarmed","14",""
"1991","Simple Assault","Unarmed","15",""
"1991","Simple Assault","Unarmed","16",""
"1991","Simple Assault","Unarmed","17","1"
"1991","Simple Assault","Unarmed","18",""
"1991","Simple Assault","Unarmed","19",""
"1991","Simple Assault","Unarmed","20",""
"1991","Simple Assault","Unarmed","21",""
"1991","Simple Assault","Missing","1",""
"1991","Simple Assault","Missing","2",""
"1991","Simple Assault","Missing","3",""
"1991","Simple Assault","Missing","4",""
"1991","Simple Assault","Missing","5",""
"1991","Simple Assault","Missing","6",""
"1991","Simple Assault","Missing","7",""
"1991","Simple Assault","Missing","8",""
"1991","Simple Assault","Missing","9",""
"1991","Simple Assault","Missing","10",""
"1991","Simple Assault","Missing","11",""
"1991","Simple Assault","Missing","12",""
"1991","Simple Assault","Missing","13",""
"1991","Simple Assault","Missing","14",""
"1991","Simple Assault","Missing","15",""
"1991","Simple Assault","Missing","16",""
"1991","Simple Assault","Missing","17",""
"1991","Simple Assault","Missing","18",""
"1991","Simple Assault","Missing","19",""
"1991","Simple Assault","Missing","20",""
"1991","Simple Assault","Missing","21",""
"1991","Intimidation","Unarmed","1",""
"1991","Intimidation","Unarmed","2",""
"1991","Intimidation","Unarmed","3",""
"1991","Intimidation","Unarmed","4",""
"1991","Intimidation","Unarmed","5",""
"1991","Intimidation","Unarmed","6",""
"1991","Intimidation","Unarmed","7",""
"1991","Intimidation","Unarmed","8",""
"1991","Intimidation","Unarmed","9",""
"1991","Intimidation","Unarmed","10",""
"1991","Intimidation","Unarmed","11",""
"1991","Intimidation","Unarmed","12",""
"1991","Intimidation","Unarmed","13",""
"1991","Intimidation","Unarmed","14",""
"1991","Intimidation","Unarmed","15",""
"1991","Intimidation","Unarmed","16",""
"1991","Intimidation","Unarmed","17",""
"1991","Intimidation","Unarmed","18",""
"1991","Intimidation","Unarmed","19",""
"1991","Intimidation","Unarmed","20",""
"1991","Intimidation","Unarmed","21",""
"1991","Intimidation","Missing","1",""
